TVD_ft,RHOB_gcc,PR_dyn,E_GPa,Sv_MPa,Pp_MPa,Shmin_MPa,SHmax_MPa,Sv_psift,Shmin_psift
11577.1809,2.5678,0.2625,37.8458,83.21042173792436,47.89310943032477,54.29439632505567,54.29439632505567,1.0424516937115489,0.6801946706430937
11577.2639,2.5727,0.2649,38.0252,83.21105961563998,47.893452789223375,54.49355311301496,54.49355311301496,1.0424522113514878,0.6826847922554878
11577.347,2.5778,0.2676,38.2053,83.21169950426452,47.89379656180739,54.71911537531902,54.71911537531902,1.04245274517186,0.6855056725941968
11577.4301,2.5815,0.2707,38.3497,83.21234048618483,47.894140334391416,54.980094303430356,54.980094303430356,1.0424532926809724,0.688770199271547
11577.5131,2.5847,0.2742,38.466,83.2129815529788,47.89448369329002,55.27737477340673,55.27737477340673,1.0424538502496088,0.6924894540347791
11577.5962,2.5889,0.2782,38.5752,83.21362431150474,47.89482746587404,55.62059663972014,55.62059663972014,1.0424544199992705,0.6967841779492893
11577.6792,2.5956,0.2823,38.7032,83.21426764912104,47.89517082477264,55.976360121264705,55.976360121264705,1.0424550059992326,0.7012359595842043
11577.7623,2.6039,0.2862,38.8502,83.21491362541525,47.89551459735665,56.31858491602355,56.31858491602355,1.0424556160422738,0.7055180685224135
11577.8454,2.615,0.2896,39.0422,83.21556201192969,47.895858369940676,56.62005703872701,56.62005703872701,1.0424562562698187,0.7092895999658496
11577.9284,2.6238,0.2923,39.2118,83.2162120875598,47.89620172883928,56.861614457710324,56.861614457710324,1.042456926651705,0.7123105265794735
11578.0115,2.6302,0.294,39.3608,83.21686483483352,47.8965455014233,57.01481538060932,57.01481538060932,1.0424576214878873,0.7142245619227181
11578.0945,2.6269,0.2947,39.3735,83.21751718128593,47.896888860321894,57.07836717164823,57.07836717164823,1.042458320296756,0.715015549399481
11578.1776,2.6206,0.294,39.3502,83.21816912101166,47.897232632905926,57.01567931640683,57.01567931640683,1.0424590049969593,0.7142251380582239
11578.2607,2.612,0.2921,39.2976,83.21881920958884,47.89757640548994,56.84541164944636,56.84541164944636,1.0424596664984966,0.7120871148244258
11578.3437,2.6071,0.2887,39.3096,83.21946684067248,47.89791976438853,56.5426525950325,56.5426525950325,1.0424603062099376,0.7082894564920693
